"activity","subjectId","tBodyAcc_mean_X","tBodyAcc_mean_Y","tBodyAcc_mean_Z","tGravityAcc_mean_X","tGravityAcc_mean_Y","tGravityAcc_mean_Z","tBodyAccJerk_mean_X","tBodyAccJerk_mean_Y","tBodyAccJerk_mean_Z","tBodyGyro_mean_X","tBodyGyro_mean_Y","tBodyGyro_mean_Z","tBodyGyroJerk_mean_X","tBodyGyroJerk_mean_Y","tBodyGyroJerk_mean_Z","tBodyAccMag_mean","tGravityAccMag_mean","tBodyAccJerkMag_mean","tBodyGyroMag_mean","tBodyGyroJerkMag_mean","fBodyAcc_mean_X","fBodyAcc_mean_Y","fBodyAcc_mean_Z","fBodyAcc_meanFreq_X","fBodyAcc_meanFreq_Y","fBodyAcc_meanFreq_Z","fBodyAccJerk_mean_X","fBodyAccJerk_mean_Y","fBodyAccJerk_mean_Z","fBodyAccJerk_meanFreq_X","fBodyAccJerk_meanFreq_Y","fBodyAccJerk_meanFreq_Z","fBodyGyro_mean_X","fBodyGyro_mean_Y","fBodyGyro_mean_Z","fBodyGyro_meanFreq_X","fBodyGyro_meanFreq_Y","fBodyGyro_meanFreq_Z","fBodyAccMag_mean","fBodyAccMag_meanFreq","fBodyBodyAccJerkMag_mean","fBodyBodyAccJerkMag_meanFreq","fBodyBodyGyroMag_mean","fBodyBodyGyroMag_meanFreq","fBodyBodyGyroJerkMag_mean","fBodyBodyGyroJerkMag_meanFreq","tBodyAcc_std_X","tBodyAcc_std_Y","tBodyAcc_std_Z","tGravityAcc_std_X","tGravityAcc_std_Y","tGravityAcc_std_Z","tBodyAccJerk_std_X","tBodyAccJerk_std_Y","tBodyAccJerk_std_Z","tBodyGyro_std_X","tBodyGyro_std_Y","tBodyGyro_std_Z","tBodyGyroJerk_std_X","tBodyGyroJerk_std_Y","tBodyGyroJerk_std_Z","tBodyAccMag_std","tGravityAccMag_std","tBodyAccJerkMag_std","tBodyGyroMag_std","tBodyGyroJerkMag_std","fBodyAcc_std_X","fBodyAcc_std_Y","fBodyAcc_std_Z","fBodyAccJerk_std_X","fBodyAccJerk_std_Y","fBodyAccJerk_std_Z","fBodyGyro_std_X","fBodyGyro_std_Y","fBodyGyro_std_Z","fBodyAccMag_std","fBodyBodyAccJerkMag_std","fBodyBodyGyroMag_std","fBodyBodyGyroJerkMag_std"
"STANDING",30,-0.140572910833333,-0.241378598221739,0.0268396114,-0.236632938666667,-0.0406597009263158,-0.119169231484375,-0.246862570633333,-0.317210850329167,-0.16014468213,-0.0322248972916667,-0.0733286412163158,0.0440314626,-0.00589188313043478,0.0461599792380952,-0.0565933626115385,-0.114762411946154,-0.0743580692,-0.290447024538462,-0.396146794137931,-0.302181303473077,-0.084639227,-0.177648453238095,-0.0824284851153846,-0.155078113208333,-0.1519488865,-0.0412658062380952,-0.395350677642857,-0.32190899452069,-0.322316449642857,-0.28749280684,-0.167853844395833,-0.191146325541667,-0.55006328915625,-0.633338750060606,-0.689731504375,-0.649091022458824,-0.6409932100625,-0.651535893709677,-0.522288250903226,-0.6734058371875,-0.6611043044375,-0.646937387617647,-0.604901120681818,-0.61723957728125,-0.62611549875,-0.693628706969697,-0.1297695550125,-0.168765226674717,-0.461068658785366,-0.0532605804903226,0.0151302705615385,-0.15690020765625,-0.48233959272,-0.349495281657143,-0.4451489569,0.0241633567235294,0.179018050453846,-0.25659803076,-0.110245939173077,-0.195337723753846,-0.226461121153846,-0.143548761416667,-0.139197327416667,-0.206487305681818,-0.359066020674074,-0.247271625454545,-0.268605761,-0.181995303980769,-0.266903550842105,-0.43320141295,-0.363336467714286,-0.420521496484,-0.634575765,-0.672197790890625,-0.601145364117647,-0.58371967,-0.568911873391176,-0.688627292941176,-0.623433641675588
"WALKING",1,-0.37690697775,-0.296787399315789,0.0157235029647059,0.0301526564166667,0.00667837080857143,0.0166668622058824,-0.847194989102041,-0.791954267634615,-0.759478837307692,-0.57093248848,-0.529336062681818,-0.418523604358974,0.003638016875,0.0122225146666667,-0.0540020906114286,-0.120194490040541,-0.00647120726315789,-0.570855027836735,-0.544849656326531,0.0106869033581081,-0.11225499872973,-0.0224311193870968,-0.0615253891372093,-0.4329559362,-0.300399362619048,-0.279333324477273,-0.340081894978723,-0.4029742695525,-0.301317098456522,-0.463025708790698,-0.407790256533333,-0.429181080130233,-0.832270620377358,-0.842321859622642,-0.839920493018868,-0.643340130326531,-0.662459272582,-0.666849952891304,-0.882720804716981,-0.900227213773585,-0.910887956981132,-0.731707827647059,-0.621460608846154,-0.591352143468085,-0.39691038227907,-0.387801078755556,-0.199894198129577,-0.141069207832099,-0.423697524833333,0.0194441382,0.114229358310345,0.0604202544833333,-0.83074429125,-0.676166351347826,-0.511973051977778,-0.1725241534,-0.0752151242857143,0.0161373339393939,-0.04217198325,-0.0566843306675,-0.114835862027778,0.0071630595483871,-0.11574200234375,-0.54459812,-0.650537050232558,0.0838299532582143,-0.215916604046154,-0.169354869125,-0.288315293044444,-0.406809861802273,-0.346618284146341,-0.361050315925,-0.861060244150943,-0.85185739,-0.897536363018868,-0.901851686037736,-0.907110363076923,-0.626384728301923,-0.425463062547619
"WALKING",2,-0.045579886875,-0.350385994166667,0.139301689585714,0.00529167682608696,0.0883528858458333,0.0372746563407407,-0.595324871944445,-0.752422347179487,-0.865056251025641,-0.683445236,-0.696610687388889,-0.6492587265625,0.01436512344,0.0209689099642857,-0.00792394898148148,-0.009557051075,-0.108413577148148,-0.700444382527778,-0.31760216,0.170009910255172,0.065130998,0.016228958037037,-0.0531860293793103,-0.417489524411765,-0.388034969441176,-0.404297681427273,-0.542234577710526,-0.622649462305556,-0.617276979857143,-0.480245438969697,-0.475664720967742,-0.3230942352,-0.871636951175,-0.924791528,-0.91807151475,-0.657952222828571,-0.527323565315789,-0.490866324971429,-0.872091628,-0.911014725,-0.911570668,-0.84596697025,-0.7570991355,-0.594515972794595,-0.432562290513514,-0.609027908378378,-0.090927755386,-0.0960475031615385,-0.542759251703846,0.0219978315083333,0.0775430795655172,-0.0730787293466667,-0.883661667105179,-0.776993052051282,-0.780665989243243,-0.44319947528125,-0.341435605357143,-0.05095890484,0.043013349345,0.0915341032285714,0.0265547608275862,-0.0167753490038462,0.00230735516,-0.604757161575,-0.667069237575758,0.010699913125,-0.260325950856667,-0.321474438655172,-0.33080043728125,-0.554855706189189,-0.678253169257143,-0.619871682029412,-0.8677811365,-0.8911374505,-0.93559297975,-0.8830865503,-0.89980242675,-0.77639745,-0.482626564115625
"WALKING",3,-0.170695409230769,-0.271906696375,0.116595666111111,-0.0528807828275862,0.0325500921538462,0.097446814436,-0.883422286923077,-0.862786785128205,-0.88410432975,-0.637064479852941,-0.608602890560606,-0.445911051514286,0.058411198825,0.0796507038791667,0.0269390954615385,0.0337812771818182,0.00921813142857143,-0.510427316444444,-0.486418793142857,0.069758701,-0.0913735222692308,-0.168007797137931,-0.345201370375,-0.417711721433333,-0.346896888088235,-0.411528918036364,-0.433994858,-0.51986689084375,-0.486197684573684,-0.596775620545455,-0.498014707333333,-0.593901556032258,-0.853797821,-0.836868869975,-0.819803784358974,-0.530984370882353,-0.499619760257143,-0.486469023805556,-0.84164858425,-0.804717556225,-0.872631823,-0.791248390153846,-0.735588444625,-0.553406534842105,-0.571142270158824,-0.574723144131579,-0.096150490325,-0.132150691125,-0.491038136074074,0.0724768230231034,0.0151843005517241,0.00893376027692308,-0.830668836307692,-0.7436828877,-0.668948544857143,-0.536500358058824,-0.364970339677419,-0.189550510071429,-0.0203272008633333,-0.0866602312733333,-0.159513133111111,0.0720699275925926,-0.0656438395,-0.614431778941177,-0.615936286111111,0.0944913887692308,-0.420171602354839,-0.407894360757576,-0.454572355643333,-0.582889588205128,-0.769800477242424,-0.521583884447368,-0.8299458945,-0.87942403868421,-0.853968229,-0.86941951175,-0.841538988175,-0.691916126702564,-0.507615367921053
"WALKING",4,-0.254466738464286,-0.517822861904762,0.00262090954716981,-0.094980393892,0.0752484011666667,-0.0500446460967742,-0.223074565461538,-0.159783119884615,-0.449136479774194,-0.333405250869565,-0.201886812803846,-0.354544916173913,0.0582148147888889,0.0389716431666667,0.0635905570277778,-0.00547501500000001,0.0138241318111111,-0.0998344182869565,0.14834328725,0.0564776367777778,0.040484347375,0.171984248321053,0.0913324372111111,-0.0173154381666667,-0.0226279521740909,-0.24403978745,-0.295219461052632,-0.326394846678571,-0.54662449347619,-0.4353183215,-0.496319577115385,-0.409274378521739,-0.59895785068,-0.490835905111111,-0.678728036363636,-0.517015879888889,-0.549609256666667,-0.519705569310345,-0.593545318571429,-0.568753730708333,-0.6005996128,-0.529551256,-0.420796267034483,-0.632900448518519,-0.618522795346154,-0.361469651772727,-0.172376874134091,-0.128387908992593,-0.345209975547619,-0.0404640322857143,0.0106614141758621,-0.0780391122862069,-0.566527576612903,-0.597625270241379,-0.493189344075,-0.250992689047619,-0.169596019644444,-0.1195908414,0.130112279077778,0.065207761336875,0.27070612972,-0.319189098888889,0.0689738447782609,-0.19975021,0.1641999066,0.120676221944444,0.0749098707526316,0.0193967648947368,-0.00771073552941176,-0.3486612615,-0.433131314545455,-0.237156470718182,-0.415251642928571,-0.697503857826087,-0.499966180769231,-0.717550155384615,-0.608500375083333,-0.595413737535714,-0.510301281071429
"WALKING",5,-0.486940322214286,-0.3224925285,0.100704136769231,0.0408084689,0.00558346137931034,-0.0763520122678572,-0.819349613297297,-0.676555917368421,-0.671150541780488,-0.6186561343,-0.33372910922963,-0.0448827641304348,0.0474203615576923,0.00918874815652174,-0.0308370731192308,-0.0110183655,-0.0216707698807692,-0.405889279880645,-0.560194788823529,0.0515940826153846,-0.2394339146,-0.23139988862963,-0.242616926652222,-0.27795769162069,-0.300040015612903,-0.39969348,-0.476403253714286,-0.596887220833333,-0.725368819444444,-0.452836135205882,-0.434379832928571,-0.221849443658621,-0.823260552179487,-0.841881761351351,-0.788006247394737,-0.632098401388889,-0.55463251954054,-0.58329141034375,-0.876852173513514,-0.848631344102564,-0.853851626756757,-0.76897467027027,-0.728124303589744,-0.457853906388889,-0.4768839100625,-0.72424191794359,-0.157781102352174,-0.138503339008163,-0.45341055347451,0.10002959935,-0.0314933977433333,-0.0417037344212903,-0.737647337233333,-0.539754813710526,-0.585638652321429,0.254138602341667,0.360119606636364,0.46663540735,-0.136587286649697,-0.253244380975,-0.151572864886207,-0.0876399928148148,-0.130272609411765,-0.275224162962963,-0.466223598057143,-0.0682947146071429,-0.316437462712581,-0.467532539174074,-0.415211290413333,-0.718562344972973,-0.725647817057143,-0.685162319722222,-0.831570937105263,-0.812802358684211,-0.833125025405405,-0.783846621538462,-0.831458753461538,-0.739677737833333,-0.413814041897778
"WALKING",6,-0.0697642914954546,-0.243772470772727,0.028879983,0.0583035953842105,-0.101421740131364,-0.106830783733333,-0.947330959285714,-0.895615442962963,-0.872019477518518,-0.521002453296296,-0.51829579,-0.416313906666667,0.000113490500000004,-0.0550863569047619,-0.0688158878823529,-0.0968334870352941,-0.00500850442105263,-0.448054906222222,-0.3868937776,0.163140992578947,0.00440493166666666,0.0155847601666667,0.043207114,-0.2909249556,-0.379096025925926,-0.390519178333333,-0.487708669942857,-0.247649325296296,-0.467891339711765,-0.52249176,-0.460810805,-0.550278866190476,-0.795437593928571,-0.84272949,-0.841642893571429,-0.617360454964286,-0.654201802,-0.544491942037037,-0.829814435,-0.914064119642857,-0.890892071071429,-0.581290403571429,-0.626862901407407,-0.5994188284,-0.318288852173913,-0.226159196043478,-0.152018266482632,-0.103819088881875,-0.22378609955814,0.130341350333333,0.0365662526842105,0.0274951224444445,-0.889450301785714,-0.866761482692308,-0.73599382788,-0.37925174,-0.103859446,0.0154124349166667,-0.00402275875789473,-0.00284213485882352,0.0851117491,0.115289007205882,-0.0665712439809524,-0.459650270125,-0.56457413375,0.0896859602941176,0.0385280701210526,0.0039047327368421,0.0216132225,0.0417292677083333,-0.13211408045,-0.1169704605,-0.862029363214286,-0.886192242142857,-0.884931531428571,-0.762843342142857,-0.874459547857143,-0.607897440107143,-0.377212288
"WALKING",7,-0.284114565642857,-0.442780369076923,0.169346254081633,-0.0640443384285714,-0.0388582266315789,-0.0285109584722222,-0.503156846601951,-0.797924027857297,-0.620791881783784,-0.6775932885,-0.529215073233333,-0.162129713703704,0.0299015085655172,-0.0552787140677419,-0.0342538932666667,-0.112840667109677,-0.0936750176896552,-0.567518680323529,-0.761219834594595,-0.113241767483871,-0.0404058556551724,-0.15125062425,-0.226167975518519,-0.540643872074074,-0.348956505828571,-0.474334096378788,-0.45879392252,-0.464983702375,-0.426733187473684,-0.4566625158,-0.418940468394595,-0.408905181090909,-0.8213386495,-0.844006998926829,-0.861104707179487,-0.663864552769231,-0.619417201899268,-0.625990195526316,-0.83381540395,-0.676533859756098,-0.820799685634146,-0.823148309560976,-0.706518644833333,-0.476847875918919,-0.547561358230769,-0.782111473926829,-0.0163509896454545,-0.0955810077182353,-0.563214187061225,-0.168684428,-0.0177175623666667,-0.186728066681579,-0.584222612414634,-0.632849529459459,-0.470676461142857,0.000976236933333333,0.1109801396,0.325960011291667,-0.0850136139655173,-0.0364012806206897,-0.0881024862962963,-0.199856030382353,-0.086538815734375,-0.481525412548387,-0.578984419110811,-0.061295561832,-0.120746005117647,-0.423799593642857,-0.318520489009375,-0.563591242026316,-0.625023185114286,-0.586506055026316,-0.744885257195122,-0.7814893847,-0.77248994364359,-0.831606253073171,-0.804727502857143,-0.734727975675,-0.538939688285714
"WALKING",8,-0.61231248654375,-0.513702225785714,0.0771977046511628,0.0494552873125,0.1444940236,0.0142167413333333,-0.704365142413793,-0.800923963225806,-0.812520031724138,-0.497521696259259,-0.385358924813043,-0.0851310513636364,-0.0221421440869565,-0.03727781045,0.0102394257043478,0.0297208522736364,0.0550555070952381,-0.350512305769231,-0.411649776333333,0.187385538284211,-0.310449730169048,-0.300713844281818,-0.277649745,-0.185075410136,-0.297240872307692,-0.480472868541667,-0.635415130103448,-0.684165159918519,-0.6078335,-0.293407094269231,-0.414888337333333,-0.46550668016,-0.904950748709677,-0.86025661516129,-0.866443442903226,-0.4284757203,-0.453559986423077,-0.42723333192,-0.860581028387097,-0.91360796483871,-0.935745629032258,-0.782104748387097,-0.659598882758621,-0.560779904645161,-0.592130097067857,-0.717464507777778,-0.108802238053846,-0.177840729367143,-0.5006386585,-0.00134637788823529,0.0561381253684211,0.0845656115745,-0.78222955888,-0.476196653793103,-0.572547047814815,-0.0634508743913043,-0.0680456486818182,-0.0769051177272727,-0.0506259454458333,-0.140479047091667,-0.2225174002,-0.0399026514,-0.068080353075,-0.29445428652,-0.337571315333333,0.187472372166667,-0.382085073269231,-0.481045466272727,-0.385172318,-0.652147602068965,-0.715428715185185,-0.631986264172414,-0.914766477419355,-0.883242900967742,-0.864460075967742,-0.869879754193548,-0.942309897096774,-0.5958619333,-0.673440612166667
"WALKING",9,-0.33401230535,-0.3016374334375,0.06937567722,-0.010160982645,0.0509090414782609,0.120587726444444,-0.331552511888889,-0.652949590290323,-0.896407886785714,-0.35439553862069,-0.52145732816,-0.204680707384615,0.0842125031666667,0.0730992779142857,0.0621296683526316,-0.07428415365,0.0874658399555556,-0.538396570482759,-0.542443534482759,-0.103414522047619,-0.168955061673333,-0.0721433386666667,-0.263943423221739,-0.335473825525,-0.350033761092857,-0.37863165524,-0.579524291888889,-0.57784373109,-0.662113448148148,-0.550161909607143,-0.550287068846154,-0.361635532423077,-0.78883826,-0.7922182546875,-0.8087831390625,-0.619205706212903,-0.704535556551724,-0.615858899008781,-0.847703361225806,-0.884368085483871,-0.88789862,-0.77702189371875,-0.7431935021875,-0.6447082278125,-0.592052187129032,-0.776106212333333,-0.17661643174125,-0.1168569522,-0.4449921082275,0.19229037371,0.0140863277619048,0.0305062173043478,-0.681949871033333,-0.668534320463333,-0.680707246363636,-0.252364212958333,-0.136966301583333,-0.0250262724,0.105774734,0.00305792623809524,0.004486501132,0.0116628619280952,0.11966040415,-0.668444135128571,-0.616089485666667,-0.040535746996,-0.301759214247,-0.18366036404,-0.325972879690909,-0.568781151985714,-0.54697734,-0.5156641024,-0.8348257265625,-0.8603589109375,-0.843030917096774,-0.8117510940625,-0.8766689521875,-0.7516182303125,-0.55889469260129
"WALKING",10,-0.04539303625,-0.180393507,0.225017743913043,0.0112248364615385,0.0658884265,0.187462873545455,-0.86339060027027,-0.7614105055,-0.908334092315789,-0.826412217419355,-0.387011287352941,-0.400390559166667,0.0427796567066667,0.0229391608148148,-0.106118673489655,-0.055739066173913,-0.0926701858214286,-0.393964627441176,-0.499529410194444,-0.00373114843666667,-0.305163433888889,-0.371683936215152,-0.497133752176667,-0.490003800193548,-0.462009552433333,-0.354054709832432,-0.653470695631579,-0.754113839513514,-0.719645683421053,-0.484597803975429,-0.445341947861111,-0.4327923606875,-0.96330452,-0.9379765585,-0.9597764465,-0.622119686823684,-0.56933244195,-0.534774607710526,-0.95897563175,-0.94225342625,-0.9264545635,-0.71419750745,-0.578715494486487,-0.651099398911765,-0.526288542891429,-0.756832080411351,-0.0519827432202041,-0.113565320568182,-0.618618163659574,0.124836266048148,0.0156274406428571,-0.00394183423076923,-0.680192865537838,-0.670536637428571,-0.5726421246875,0.200941803076923,0.391291782105263,0.5621044512,-0.189686223812,-0.14025510675,-0.3454880316,0.041394273675,-0.1272937986,-0.474956521428571,-0.586537463103448,0.04604820815,-0.450056693914286,-0.523192822611765,-0.545635145424242,-0.830768257285714,-0.7162343687,-0.850941210378378,-0.93851442975,-0.952272222,-0.93424883575,-0.94961391125,-0.88928320625,-0.574861402605128,-0.656306337322581
"WALKING",11,-0.355376731777778,-0.371627163,0.107551680925926,0.0801092546596154,-0.0120487867027778,-0.0738570848545455,-0.631134849482857,-0.5935119,-0.618151138071429,-0.597717597064516,-0.332645818,-0.262431519865517,0.025128728608,0.0359100236666667,-0.153456531776923,-0.0438206483333333,-0.19989075025,-0.265669523257143,-0.253952586515152,-0.061481431484,-0.306559079483871,-0.34776904930303,-0.38268884944,-0.55737073284375,-0.427043789393939,-0.463951071125,-0.526917684673529,-0.619695480878788,-0.632117561555556,-0.588132511448276,-0.269589142539394,-0.407004060125,-0.88726379225,-0.869418738,-0.86342185725,-0.683156809512821,-0.625438604078947,-0.570695775351351,-0.89529551625,-0.82211735025,-0.85784672725,-0.768634446461538,-0.72523856445,-0.624536696324324,-0.621964661026316,-0.746485816923077,-0.0783329438136364,-0.0773816768366667,-0.559228303981132,0.0551018891935484,-0.0360908059571429,0.0893369661538461,-0.607162860555556,-0.688776048138889,-0.61260212372973,-0.0875366036071429,-0.09254417834375,-0.202427388259259,-0.0726135068965517,-0.223637224555556,-0.22405099958,-0.026818066284,-0.282204542571429,-0.13057322046875,-0.2607020716,-0.043802104837931,-0.236335054454545,-0.3890195185,-0.374993606509677,-0.639979879085714,-0.588840872710526,-0.62782331575,-0.83760669225,-0.82377852175,-0.8433272695,-0.898144439,-0.85427000225,-0.714299605564103,-0.676813582205882
"WALKING",12,-0.201684434,-0.150144004142857,0.106368288073171,-0.05325850351875,-0.157173959532143,0.03034450967,-0.257396718173684,-0.3555278452625,-0.6884721105,-0.128127746335,-0.236854119166667,-0.15105395145,0.0806031549933333,0.0692759255294118,0.0775592622727273,-0.0324026318823529,-0.0967577033333333,-0.110156024952381,-0.10640333,-0.115740512857143,0.170804044066667,0.00595576887500001,-0.0657783819611111,0.078854314631579,-0.167425398565217,-0.206976614470588,-0.228950311380952,-0.257947296565217,-0.31968540506,-0.432528868888889,-0.293808265438095,-0.227444407142857,-0.427339942478261,-0.511462457952381,-0.39447956672,-0.6869721652,-0.685921195,-0.563671368391304,-0.5856158195,-0.615426833043478,-0.6160856428,-0.589441239166667,-0.584327050826087,-0.6930523208,-0.71910768125,-0.522135627869565,-0.144238970390902,-0.21545833605,-0.276604107090909,0.120667981332143,-0.0163448472,-0.0927906747083333,-0.539916239666667,-0.585627474782609,-0.742464541304348,-0.234215215736842,-0.2452940933,-0.251552028326087,0.190295604693333,-0.0274859398421053,-0.08838755466,-0.0690308242666667,0.184232811818182,-0.204226420166667,-0.154079367058824,-0.192954637058824,0.0366573428333333,0.13197137112,-0.0943809591888889,-0.271812729590909,-0.357888850526316,-0.221854563243478,-0.638276396904762,-0.5354498997,-0.489230101666667,-0.48949216125,-0.6404560425,-0.540860305666667,-0.6137583768
"WALKING",13,-0.452617387333333,-0.452247154,0.115905648235294,0.200741896,0.0129923055,-0.0720088401045454,-0.594701297694444,-0.648132698942857,-0.665606158397222,-0.684905653421053,-0.634280710038889,-0.509484028030303,0.0348221174782609,0.11509118964,-0.0313592957241379,0.0209695770344828,-0.16768007903931,-0.476541768242424,-0.645169393060606,-0.0615167675,-0.291906195391304,-0.06134346955625,-0.238352280877273,-0.648322052454545,-0.534472969605882,-0.624142318178788,-0.527022396,-0.442926119181818,-0.445872656618182,-0.543768975971429,-0.483862944153846,-0.593638425969697,-0.908527347804878,-0.892007733414634,-0.910808960731707,-0.706190347975,-0.672955410897436,-0.71447557835,-0.92009460902439,-0.915290584878049,-0.894570623414634,-0.839454675707317,-0.87485176,-0.59238432746579,-0.637925016057143,-0.627992554969697,-0.0934211177063265,-0.199320356298077,-0.637651283,0.1788104845,0.100116855960714,-0.0355707259214286,-0.730462597078947,-0.745999618189189,-0.579391187297297,-0.276024054787879,-0.16751888,0.224462415793103,-0.1711861280625,-0.167226045177778,-0.165614608638889,-0.0834296698965517,-0.163309565666667,-0.496458335272727,-0.459330668666667,0.033563742173913,-0.0390728330689655,-0.209770937870968,-0.266481490184615,-0.461023003418529,-0.446984039589744,-0.648879364841176,-0.920771122682927,-0.907692711707317,-0.906650678292683,-0.920689828536585,-0.924695922439024,-0.863865677538462,-0.522034050771429
"WALKING",14,-0.1617372814,-0.0727797858421053,0.1480515895,0.0834952000857143,-0.0576254342580645,-0.0251678658518519,-0.704041428217647,-0.103384361112308,-0.566981748846154,-0.205449173347826,-0.141109816181818,-0.1009270618,0.07459706441875,0.0646876145130435,-0.113907515731579,-0.088586013,0.0709688493703704,-0.291327667243478,-0.292467885208333,-0.2186387601,0.186836288526316,0.0393927316428571,0.1121638705,-0.13568265852381,-0.0152202324833333,-0.04922023125,-0.01806847028,-0.0982341103210526,-0.00234647317083334,-0.00490306252380953,-0.00484473085882353,-0.0192747197391304,-0.629781811785714,-0.702570529642857,-0.673571857241379,-0.659273100740741,-0.531223553266667,-0.623969465,-0.515512236714286,-0.627754108,-0.701665746896552,-0.626435128,-0.710869659333333,-0.491875823703704,-0.541859410333333,-0.289880900285714,-0.107358281255652,-0.101797304370444,-0.109690029021277,0.014373013,-0.0799174383636364,-0.10807889834375,-0.69826458,-0.756151364827586,-0.787863842142857,-0.0148976046153846,0.113143335625,-0.128869164504348,-0.01413723015,-0.146400706913043,-0.259960600666667,0.15052357452381,-0.0834414615714286,-0.212100935190476,-0.32897299385,-0.0404245072727273,0.0763807984791667,-0.0692284735625,0.03263189,-0.142641635826087,-0.0913364971666667,-0.17814626155,-0.733514898448276,-0.654528114666667,-0.689271371627586,-0.606579095807692,-0.5824024305,-0.6263909219,-0.462347460555556
"WALKING",15,-0.291199221777778,-0.1164162357,0.186143963078431,0.0360308150821429,0.0327906762580645,-0.03705301025,-0.368343063323529,-0.542813090225,-0.828957107567568,-0.815663622820513,-0.865757258705882,-0.595072606157895,0.132168600925926,0.00118024294583333,0.0874247549652174,0.0184992237613333,0.038110795625,-0.79937315625641,-0.75148706,-0.0699993035034483,-0.0657628403869231,-0.1023316572,-0.0864408497376,-0.677863338866667,-0.429147258657143,-0.476111082323529,-0.455414220805556,-0.557051986363636,-0.536158510125,-0.574464374075676,-0.541172308892857,-0.34906730921875,-0.929320511853658,-0.9414427105,-0.911801657829268,-0.790163959702703,-0.691045603486486,-0.733460889677419,-0.9116633845,-0.899682902195122,-0.918329858292683,-0.92501910902439,-0.885856512926829,-0.565930662,-0.417360177440625,-0.692781560144118,-0.0822287269369565,-0.138239192884,-0.734148319395833,0.0933351078136364,0.0608943885375,-0.0609179791742857,-0.749643207179487,-0.81068261845,-0.730185221842105,-0.726869863,-0.214149841148276,-0.0188900861111111,0.02852756571875,-0.101495604303448,0.00995634533448276,-0.0382729191137931,0.0312906526333333,-0.866245324267568,-0.725111501081081,-0.0982153125045454,-0.0780848905172414,-0.321972336486111,-0.5579722358,-0.726038635945946,-0.76678315397027,-0.7670069157,-0.92875447097561,-0.957779298292683,-0.93199297097561,-0.904758331925,-0.89355147702439,-0.844213491219512,-0.383149929746875
"WALKING",16,-0.3757217344,-0.3657996778,-0.0944863663877551,-0.0806963405,0.0309334456206897,-0.0590418290384615,-0.316751850241379,-0.514568345689655,-0.527721000111111,-0.363656783611111,-0.277061292857143,-0.38025096765,-0.0327412919363636,0.107191072938095,-0.0644126576411765,-0.0692976974761905,0.0893272327222222,-0.341689715386364,-0.0791477487441667,0.258745937526316,0.150474161727273,-0.0131812453307692,0.15589697242875,-0.23688761,-0.2659936695,-0.2870133673,-0.242832182105263,-0.164962846895238,-0.197560283,-0.30396837125,-0.276265032666667,-0.21065948905,-0.494021545285714,-0.534299959047619,-0.477327063809524,-0.6171939016,-0.6273131475,-0.60881451004,-0.539892925090909,-0.641198047952381,-0.52514875975,-0.308079228333333,-0.427891621923077,-0.520910395772727,-0.492690352857143,-0.496963294656,-0.295381671552381,-0.240911058228261,-0.373583450815789,-0.04124308245,0.01582109436375,-0.0797828867653846,-0.53064974983871,-0.651172741935484,-0.646777109333333,-0.309369095470588,0.000310585266666672,0.147458136466667,0.0693732458571429,0.170898922375,0.1262889744,-0.246899386904762,-0.028735341,-0.387700837227273,-0.411561884809524,-0.0483921778947368,0.107360663470588,0.169657561333333,0.0689710778823529,-0.115269172363636,-0.124497411642105,0.00427130268421053,-0.547483720095238,-0.496295587826087,-0.665385247583333,-0.551704583636364,-0.574837365454545,-0.5242219085,-0.401365289318182
"WALKING",17,-0.299539785777778,0.076116053,0.229663029830508,0.0586523676703704,0.142641519241935,0.0608355276666667,-0.8963220048,-0.967594433125,-0.80746954344,-0.855544620638298,-0.757210472162162,-0.221963621142857,-0.0524653630692308,-0.0684131186222222,0.007183012784,0.0833655791945161,0.0272909562972222,-0.702078199302326,-0.824157669244898,0.112583314631034,-0.0646314858375,-0.207666674510526,-0.347440071265789,-0.614097118902439,-0.554485583285714,-0.502086888195122,-0.579117297717391,-0.681595051155556,-0.725370950645833,-0.576356086052632,-0.438589071109524,-0.438919042102564,-0.9694187994,-0.9677929614,-0.9839054118,-0.670240075422222,-0.588298240629545,-0.541795724232174,-0.9740073904,-0.9799055528,-0.9632828124,-0.8194783724,-0.805845860755102,-0.517159195022727,-0.405364797682051,-0.8094094514375,-0.0400670028843137,-0.07496629315,-0.758009587425926,0.196566874563103,0.039273777928125,-0.0172608981315789,-0.872006235,-0.718656177533333,-0.488858366744186,0.1964474548,0.4731256996875,0.735072539,0.00590189060052631,-0.165264663486486,-0.259501629302439,0.0587484650882353,-0.00380264052564103,-0.633815128,-0.801148717625,0.125055441872414,-0.354160741726829,-0.472766428853659,-0.481579198990698,-0.788983791593617,-0.789437679787234,-0.815444355021277,-0.9683426816,-0.9727511864,-0.971657211,-0.9671351746,-0.9548226432,-0.746051274836735,-0.462434330634146
